
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012495                       # Number of seconds simulated (Second)
simTicks                                  12495464000                       # Number of ticks simulated (Tick)
finalTick                                 12495464000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     58.20                       # Real time elapsed on the host (Second)
hostTickRate                                214710488                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2269012                       # Number of bytes of host memory used (Byte)
simInsts                                     27217559                       # Number of instructions simulated (Count)
simOps                                       27217606                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   467678                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     467678                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         24990929                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.918191                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.089098                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        27230742                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      162                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27227985                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      3                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                13297                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              7848                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  39                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24939491                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.091762                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.370984                       # Number of insts issued each cycle (Count)
system.l2bus.respLayer1.occupancy            96451500                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          128481                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        63523                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               394                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          394                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                 4                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                32                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                   36                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst                4                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               32                       # number of overall hits (Count)
system.l2cache.overallHits::total                  36                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             653                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           64269                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              64922                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            653                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          64269                       # number of overall misses (Count)
system.l2cache.overallMisses::total             64922                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     47917000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   4760817500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    4808734500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     47917000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   4760817500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   4808734500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           657                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         64301                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            64958                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          657                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        64301                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           64958                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.993912                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.999502                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.999446                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.993912                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.999502                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.999446                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 73379.785605                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 74076.420981                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 74069.414066                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 73379.785605                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 74076.420981                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 74069.414066                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks           37706                       # number of writebacks (Count)
system.l2cache.writebacks::total                37706                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst          653                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data        64269                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total          64922                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          653                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data        64269                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total         64922                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     41397000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data   4118127500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total   4159524500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     41397000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data   4118127500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total   4159524500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.993912                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.999502                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.999446                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.993912                       # mshr miss ratio for overall accesses (Ratio)
